FishStock,Group,Year,Column,Value
nep.fu.16,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.16,KeyPoints,2019,MSY Btrigger (million individuals),Not defined
nep.fu.17,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.17,KeyPoints,2019,Management Plan,WWMAP
nep.fu.17,KeyPoints,2019,Advice Basis ,ICES MSY approach*. HR=7.8; Catch=800 t
nep.fu.17,KeyPoints,2019,  FMSY Range Lower,HR=7.4; Catch=764 t
nep.fu.17,KeyPoints,2019,  FMSY ,HR=8.5; Catch=877 t 
nep.fu.17,KeyPoints,2019,  FMSY Range Upper**,HR=8.5; Catch=877 t 
nep.fu.17,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption***
nep.fu.17,KeyPoints,2019,MSY Btrigger (million individuals),540
nep.fu.19,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.19,KeyPoints,2019,Management Plan,WWMAP
nep.fu.19,KeyPoints,2019,Advice Basis ,ICES MSY approach*. HR=8.4; Catch=839 t
nep.fu.19,KeyPoints,2019,  FMSY Range Lower,HR=8.3; Catch=834 t
nep.fu.19,KeyPoints,2019,  FMSY ,HR=9.3; Catch=934 t 
nep.fu.19,KeyPoints,2019,  FMSY Range Upper**,HR=9.3; Catch=934 t 
nep.fu.19,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption***
nep.fu.19,KeyPoints,2019,MSY Btrigger (million individuals),430
nep.fu.2021,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.2021,KeyPoints,2019,Management Plan,WWMAP
nep.fu.2021,KeyPoints,2019,Advice Basis ,"WWMAP. HR=6.0; Catch=1,150 t"
nep.fu.2021,KeyPoints,2019,  FMSY Range Lower*,"HR=5.9; Catch=1,131 t"
nep.fu.2021,KeyPoints,2019,  FMSY ,"HR=6.0; Catch=1,150 t "
nep.fu.2021,KeyPoints,2019,  FMSY Range Upper*,"HR=6.0; Catch=1,150 t "
nep.fu.2021,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.2021,KeyPoints,2019,MSY Btrigger (million individuals),Not defined
nep.fu.22,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.22,KeyPoints,2019,Management Plan,WWMAP
nep.fu.22,KeyPoints,2019,Advice Basis ,"WWMAP. HR=12.8; Catch=2,820 t"
nep.fu.22,KeyPoints,2019,  FMSY Range Lower,"HR=10.2; Catch=2,247 t"
nep.fu.22,KeyPoints,2019,  FMSY ,"HR=12.8; Catch=2,820 t "
nep.fu.22,KeyPoints,2019,  FMSY Range Upper*,"HR=12.8; Catch=2,820 t "
nep.fu.22,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.22,KeyPoints,2019,MSY Btrigger (million individuals),1600
nep.27.7outfu,KeyPoints,2019,ICES Assessment Category,5 (Landings only)
nep.27.7outfu,KeyPoints,2019,Management Plan,WWMAP
nep.27.7outfu,KeyPoints,2019,Advice Basis ,ICES PA approach
nep.27.7outfu,KeyPoints,2019,Ranges,Not available
nep.27.7outfu,KeyPoints,2019,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.27.7outfu,KeyPoints,2019,MSY Btrigger (million individuals),Not defined
nep.fu.11,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.11,KeyPoints,2019,Management Plan,WWMAP
nep.fu.11,KeyPoints,2019,Advice Basis ,WWMAP
nep.fu.11,KeyPoints,2019,  FMSY Range Lower,"HR=8.4%; Catch=2,604 t"
nep.fu.11,KeyPoints,2019,  FMSY ,"HR=10.8%; Catch=3,347 t"
nep.fu.11,KeyPoints,2019,  FMSY Range Upper*,"HR=10.8%; Catch=3,347 t"
nep.fu.11,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.11,KeyPoints,2019,MSY Btrigger (million individuals),540
nep.fu.12,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.12,KeyPoints,2019,Management Plan,WWMAP
nep.fu.12,KeyPoints,2019,Advice Basis ,WWMAP
nep.fu.12,KeyPoints,2019,  FMSY Range Lower,"HR=9.3%; Catch=5,671 t"
nep.fu.12,KeyPoints,2019,  FMSY ,"HR=11.7%; Catch=7,134 t"
nep.fu.12,KeyPoints,2019,  FMSY Range Upper*,"HR=11.7%; Catch=7,134 t"
nep.fu.12,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.12,KeyPoints,2019,MSY Btrigger (million individuals),1020
nep.fu.13,KeyPoints,2019,,13 Clyde
nep.fu.13,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.13,KeyPoints,2019,Management Plan,WWMAP
nep.fu.13,KeyPoints,2019,Advice Basis ,WWMAP
nep.fu.13,KeyPoints,2019,  FMSY Range Lower,"HR=9.9%; Catch=3,428 t"
nep.fu.13,KeyPoints,2019,  FMSY ,"HR=15.1%; Catch=5,227 t"
nep.fu.13,KeyPoints,2019,  FMSY Range Upper*,"HR=15.1%; Catch=5,227 t"
nep.fu.13,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.13,KeyPoints,2019,MSY Btrigger (million individuals),580
nep.fu.13,KeyPoints,2019,,13 Jura
nep.fu.13,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.13,KeyPoints,2019,Management Plan,WWMAP
nep.fu.13,KeyPoints,2019,Advice Basis ,WWMAP
nep.fu.13,KeyPoints,2019,  FMSY Range Lower,HR=9.4%; Catch=496 t
nep.fu.13,KeyPoints,2019,  FMSY ,HR=12.0%; Catch=634 t
nep.fu.13,KeyPoints,2019,  FMSY Range Upper*,HR=12.0%; Catch=634 t
nep.fu.13,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.13,KeyPoints,2019,MSY Btrigger (million individuals),160
ALB-N,KeyPoints,2020,ICCAT Advice Basis,Quantitative assessment and HCR (from MSE framework)
ALB-N,KeyPoints,2020,Management Plan,"SCRS Rec. 17-04  Catch=37,801 t"
ALB-N,KeyPoints,2020,FMSY Range Lower,"Catch=35,761 t"
ALB-N,KeyPoints,2020,FMSY ,"Catch=36,816 t"
ALB-N,KeyPoints,2020,FMSY Range Upper,"Catch=38,039 t"
ALB-N,KeyPoints,2020,Landing Obligation,From 2015. Area and gear specific de minimis exemption in 2020 *
anf.27.3a46,KeyPoints,2020,ICES Assessment Category,3 (Survey-based Assessment Trends)
anf.27.3a46,KeyPoints,2020,Management Plan,NSMAP (target species)
anf.27.3a46,KeyPoints,2020,Advice Basis,"ICES PA approach. Catch =17,645 t"
anf.27.3a46,KeyPoints,2020,FMSY Range Lower,Not available
anf.27.3a46,KeyPoints,2020,FMSY ,Not available
anf.27.3a46,KeyPoints,2020,FMSY Range Upper,Not available
anf.27.3a46,KeyPoints,2020,Landing Obligation,From 2019. No derogations or exemptions apply 
ank.27.78ab,KeyPoints,2020,ICES Assessment Category,3 (Trend-based Assessment)
ank.27.78ab,KeyPoints,2020,Management Plan,WWMAP (target species)
ank.27.78ab,KeyPoints,2020,Advice Basis,"Management Plan. Catch = 15,551 t
"
ank.27.78ab,KeyPoints,2020,FMSY Range Lower,Not Available
ank.27.78ab,KeyPoints,2020,FMSY ,Not Available
ank.27.78ab,KeyPoints,2020,FMSY Range Upper,Not Available
ank.27.78ab,KeyPoints,2020,Landing Obligation,"From 2019. Area and gear specific derogation*       
"
BFT-E,KeyPoints,2020,ICCAT Advice Basis,Previous advice and indicators 
BFT-E,KeyPoints,2020,Management Plan,"Management Strategy Evaluation (Rec. 18-02*) 
Catch = 36,000 t
"
BFT-E,KeyPoints,2020,ICCAT MSY  Lower,Not available
BFT-E,KeyPoints,2020,ICCAT MSY ,Not available
BFT-E,KeyPoints,2020,ICCAT MSY Upper,Not available
BFT-E,KeyPoints,2020,Landing Obligation,From 2015. No derogations or exemptions
boc.27.6-8,KeyPoints,2020,ICES Assessment Category,3 (Survey-based Assessment)
boc.27.6-8,KeyPoints,2020,Management Plan,No
boc.27.6-8,KeyPoints,2020,Advice Basis,"ICES PA approach. Catch=19,152 t. Index ratio and precautionary buffer applied"
boc.27.6-8,KeyPoints,2020,Ranges,Not available
boc.27.6-8,KeyPoints,2020,Landing Obligation,From 2015. Area and gear specific de minimis exemption applies in 2020*
bss.27.4bc7ad-h,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
bss.27.4bc7ad-h,KeyPoints,2020,Management Plan,WWMAP (target)
bss.27.4bc7ad-h,KeyPoints,2020,Advice Basis,MAP ranges
bss.27.4bc7ad-h,KeyPoints,2020,FMSY Range Lower,"Catch=1,680 t"
bss.27.4bc7ad-h,KeyPoints,2020,FMSY ,"Catch=2,000 t"
bss.27.4bc7ad-h,KeyPoints,2020,FMSY Range Upper,"Catch=2,000 t"
bss.27.4bc7ad-h,KeyPoints,2020,Landing Obligation,Does not apply (Not a TAC species)
bss.27.6a7bj,KeyPoints,2020,ICES Assessment Category,6
bss.27.6a7bj,KeyPoints,2020,Management Plan,WWMAP(target)
bss.27.6a7bj,KeyPoints,2020,Advice Basis,ICES PA approach. Catch=3 t
bss.27.6a7bj,KeyPoints,2020,FMSY Range Lower,Not available
bss.27.6a7bj,KeyPoints,2020,FMSY ,Not available
bss.27.6a7bj,KeyPoints,2020,FMSY Range Upper,Not available
bss.27.6a7bj,KeyPoints,2020,Landing Obligation,Does not apply (Not a TAC species)
cod.27.1-2,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
cod.27.1-2,KeyPoints,2020,Management Plan,Joint Russian-Norwegian Fisheries Commission Management Plan*
cod.27.1-2,KeyPoints,2020,Advice Basis,"Management Plan. Catch=885,600 t"
cod.27.1-2,KeyPoints,2020,FMSY Range Lower,Not available
cod.27.1-2,KeyPoints,2020,FMSY ,"Catch=774,860 t"
cod.27.1-2,KeyPoints,2020,FMSY Range Upper,Not available
cod.27.1-2,KeyPoints,2020,Landing Obligation,Not applicable
cod.27.6a,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
cod.27.6a,KeyPoints,2020,Management Plan,WWMAP (bycatch)
cod.27.6a,KeyPoints,2020,Advice Basis,ICES MSY approach; Catch=0 t
cod.27.6a,KeyPoints,2020,FMSY Range Lower,Not Appropriate (bycatch)
cod.27.6a,KeyPoints,2020,FMSY ,Catch=738 t
cod.27.6a,KeyPoints,2020,FMSY Range Upper,Not Appropriate (bycatch)
cod.27.6a,KeyPoints,2020,Landing Obligation,From 2019. No derogations or exemptions
cod.27.6b,KeyPoints,2020,ICES Assessment Category,6 (Bycatch only)
cod.27.6b,KeyPoints,2020,Management Plan,WWMAP (bycatch)
cod.27.6b,KeyPoints,2020,Advice Basis,ICES PA approach; Catch=14 t
cod.27.6b,KeyPoints,2020,FMSY Range Lower,Not available
cod.27.6b,KeyPoints,2020,FMSY ,Not available
cod.27.6b,KeyPoints,2020,FMSY Range Upper,Not available
cod.27.6b,KeyPoints,2020,Landing Obligation,From 2019. No derogations or exemptions
cod.27.7a,KeyPoints,2020,ICES Assessment Category,3 (Survey-based Assessment Trends)
cod.27.7a,KeyPoints,2020,Management Plan,WWMAP (target)
cod.27.7a,KeyPoints,2020,Advice Basis,ICES PA approach; Catch=108 t
cod.27.7a,KeyPoints,2020,FMSY Range Lower,Not available
cod.27.7a,KeyPoints,2020,FMSY ,Not available
cod.27.7a,KeyPoints,2020,FMSY Range Upper,Not available
cod.27.7a,KeyPoints,2020,Landing Obligation,From 2019. Specific technical measures under Article 10 of the 2020-2021 landing obligation plan.*
cod.27.7e-k,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
cod.27.7e-k,KeyPoints,2020,Management Plan,WWMAP (target)
cod.27.7e-k,KeyPoints,2020,Advice Basis,Management Plan; Catch=0 t
cod.27.7e-k,KeyPoints,2020,FMSY Range Lower,Catch=328 t
cod.27.7e-k,KeyPoints,2020,FMSY ,Catch=544 t
cod.27.7e-k,KeyPoints,2020,FMSY Range Upper,Not Appropriate
cod.27.7e-k,KeyPoints,2020,Landing Obligation,From 2019. No derogations or exemptions 
dgs.27.nea,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
dgs.27.nea,KeyPoints,2020,Management Plan,No
dgs.27.nea,KeyPoints,2020,Advice Basis,PA Approach. No targeted fisheries.
dgs.27.nea,KeyPoints,2020,MSY Range ,Not Applicable
dgs.27.nea,KeyPoints,2020,Landing Obligation,Does not apply. Not applicable (prohibited species*)
had.27.46a20,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
had.27.46a20,KeyPoints,2020,Management Plan,NSMAP (target); Not agreed between EU & Norway
had.27.46a20,KeyPoints,2020,Advice Basis,"ICES MSY approach. Catch=69,280 t"
had.27.46a20,KeyPoints,2020,FMSY Range Lower,"Catch=60,139 t"
had.27.46a20,KeyPoints,2020,FMSY ,"Catch=69,280 t"
had.27.46a20,KeyPoints,2020,FMSY Range Upper,"Catch=69,280 t"
had.27.46a20,KeyPoints,2020,Landing Obligation,From 2016. Below MCRS De minimis up to 3%*
had.27.6b,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
had.27.6b,KeyPoints,2020,Management Plan,WWMAP (target); No management plan has been agreed between all the relevant management authorities.
had.27.6b,KeyPoints,2020,Advice Basis,"ICES MSY approach. Catch=6,239 t"
had.27.6b,KeyPoints,2020,FMSY Range Lower,"Catch=4,019 t"
had.27.6b,KeyPoints,2020,FMSY ,"Catch=6,239 t"
had.27.6b,KeyPoints,2020,FMSY Range Upper,"Catch=9,546 t"
had.27.6b,KeyPoints,2020,Landing Obligation,From 2016. No derogations or exemptions
had.27.7a,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
had.27.7a,KeyPoints,2020,Management Plan,WWMAP (target)
had.27.7a,KeyPoints,2020,Advice Basis,"Management Plan. Catch=3,371 t"
had.27.7a,KeyPoints,2020,FMSY Range Lower,"Catch=2,491 t"
had.27.7a,KeyPoints,2020,FMSY ,"Catch=3,371 t"
had.27.7a,KeyPoints,2020,FMSY Range Upper,Not Appropriate
had.27.7a,KeyPoints,2020,Landing Obligation,From 2016. Specific technical measures under Article 10 of the 2020-2021 landing obligation plan*
had.27.7b-k,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
had.27.7b-k,KeyPoints,2020,Management Plan,WWMAP (target)
had.27.7b-k,KeyPoints,2020,Advice Basis,"Management Plan  Catch=18,382 t"
had.27.7b-k,KeyPoints,2020,FMSY Range Lower,"FMSY Range Lower Catch=12,128 t"
had.27.7b-k,KeyPoints,2020,FMSY ,"FMSY Catch=18,382 t"
had.27.7b-k,KeyPoints,2020,FMSY Range Upper,"FMSY Range Upper Catch=25,454 t"
had.27.7b-k,KeyPoints,2020,Landing Obligation,From 2019. De minimis up to 5%*
her.27.1-24a514a,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
her.27.1-24a514a,KeyPoints,2020,Management Plan,"Yes  (EU, the Faroe Islands, Iceland, Norway, and Russia in 2018)"
her.27.1-24a514a,KeyPoints,2020,Advice Basis,"Management Plan. Catch=651,033 t."
her.27.1-24a514a,KeyPoints,2020,Ranges,Not available
her.27.1-24a514a,KeyPoints,2020,Landing Obligation,From 2015. No derogations or exemptions relevant to Ireland
her.27.6a7bc,KeyPoints,2020,ICES Assessment Category,3 (Trend-based Assessment)
her.27.6a7bc,KeyPoints,2020,Management Plan,No
her.27.6a7bc,KeyPoints,2020,Advice Basis,ICES PA approach. Catch=0 t*.
her.27.6a7bc,KeyPoints,2020,FMSY Range Lower,Not Appropriate
her.27.6a7bc,KeyPoints,2020,FMSY ,Not available
her.27.6a7bc,KeyPoints,2020,FMSY Range Upper,Not Appropriate
her.27.6a7bc,KeyPoints,2020,Landing Obligation,From 2015. No derogations or exemptions.
her.27.irls,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
her.27.irls,KeyPoints,2020,Management Plan,No
her.27.irls,KeyPoints,2020,Advice Basis,ICES MSY approach* Catch=0 t
her.27.irls,KeyPoints,2020,Ranges,Not available
her.27.irls,KeyPoints,2020,Landing Obligation,From 2015. No derogations or exemptions.
her.27.nirs,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
her.27.nirs,KeyPoints,2020,Management Plan,No
her.27.nirs,KeyPoints,2020,Advice Basis,"ICES MSY approach. Catch=7,341 t."
her.27.nirs,KeyPoints,2020,Ranges,Not available
her.27.nirs,KeyPoints,2020,Landing Obligation,From 2015. No derogations or exemptions.
hke.27.3a46-8abd,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
hke.27.3a46-8abd,KeyPoints,2020,Management Plan,WWMAP (target)
hke.27.3a46-8abd,KeyPoints,2020,Advice Basis,ICES MSY approach
hke.27.3a46-8abd,KeyPoints,2020,FMSY Range Lower,"Catch=71,881 t"
hke.27.3a46-8abd,KeyPoints,2020,FMSY ,"Catch=98,657 t"
hke.27.3a46-8abd,KeyPoints,2020,FMSY Range Upper,Not Appropriate
hke.27.3a46-8abd,KeyPoints,2020,Landing Obligation,From 2019. Area and gear specific derogation*
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2020,Management Plan,No
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2020,Advice Basis,"ICES MSY approach. Catch=81,376 t"
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2020,Ranges,Not available
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2020,Landing Obligation,From 2015. Area and gear specific de minimis exemptions in 2020*
hom.27.3a4bc7d,KeyPoints,2020,ICES Assessment Category,3 (Trend-based Assessment)
hom.27.3a4bc7d,KeyPoints,2020,Management Plan,No
hom.27.3a4bc7d,KeyPoints,2020,Advice Basis,"ICES PA approach. Catch=14,014 t."
hom.27.3a4bc7d,KeyPoints,2020,Ranges,Not available
hom.27.3a4bc7d,KeyPoints,2020,Landing Obligation,From 2015. Area and gear specific de minimis  exemptions in 2020*.
lez.27.4a6a,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
lez.27.4a6a,KeyPoints,2020,Management Plan,WWMAP (target)
lez.27.4a6a,KeyPoints,2020,Advice Basis,"Management Plan. Catch=7,300 t"
lez.27.4a6a,KeyPoints,2020,FMSY Range Lower,"Catch=5,700 t"
lez.27.4a6a,KeyPoints,2020,FMSY ,"Catch=7,300 t"
lez.27.4a6a,KeyPoints,2020,FMSY Range Upper,"Catch=7,300 t"
lez.27.4a6a,KeyPoints,2020,Landing Obligation,No derogations or exemptions
lez.27.6b,KeyPoints,2020,ICES Assessment Category,3 (Trend-based Assessment) 
lez.27.6b,KeyPoints,2020,Management Plan,WWMAP (target)
lez.27.6b,KeyPoints,2020,Advice Basis,Precautionary Approach. Catch=512 t
lez.27.6b,KeyPoints,2020,FMSY Range Lower,Not Available  
lez.27.6b,KeyPoints,2020,FMSY ,Not Available  
lez.27.6b,KeyPoints,2020,FMSY Range Upper,Not Available  
lez.27.6b,KeyPoints,2020,Landing Obligation,From 2019. No derogation or exemptions
lin.27.3a4a6-91214,KeyPoints,2020,ICES Assessment Category,3 (Trend-based Assessment)
lin.27.3a4a6-91214,KeyPoints,2020,Management Plan,No
lin.27.3a4a6-91214,KeyPoints,2020,Advice Basis,ICES PA approach
lin.27.3a4a6-91214,KeyPoints,2020,FMSY Range Lower,Not appropriate
lin.27.3a4a6-91214,KeyPoints,2020,FMSY ,Not appropriate
lin.27.3a4a6-91214,KeyPoints,2020,FMSY Range Upper,Not appropriate
lin.27.3a4a6-91214,KeyPoints,2020,Landing Obligation,From 2019. No derogations or exemptions
mac.27.nea,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
mac.27.nea,KeyPoints,2020,Management Plan,Yes*
mac.27.nea,KeyPoints,2020,Advice Basis,"MSY approach. Catch=852,284 t."
mac.27.nea,KeyPoints,2020,Ranges,Not available
mac.27.nea,KeyPoints,2020,Landing Obligation,From 2015. Area and gear specific de minimis and survivability exemptions in 2020**
meg.27.7b-k8abd,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
meg.27.7b-k8abd,KeyPoints,2020,Management Plan,WWMAP (target)
meg.27.7b-k8abd,KeyPoints,2020,Advice Basis,"WWMAP. Catch=19,184 t"
meg.27.7b-k8abd,KeyPoints,2020,FMSY Range Lower,"Catch=12,706 t"
meg.27.7b-k8abd,KeyPoints,2020,FMSY ,"Catch=19,184 t"
meg.27.7b-k8abd,KeyPoints,2020,FMSY Range Upper,Not Appropriate
meg.27.7b-k8abd,KeyPoints,2020,Landing Obligation,From 2019. Area and gear specific derogation*
mon.27.78ab,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
mon.27.78ab,KeyPoints,2020,Management Plan,WWMAP (target species)
mon.27.78ab,KeyPoints,2020,Advice Basis,"Management Plan. Catch=34,579 t
"
mon.27.78ab,KeyPoints,2020,FMSY Range Lower,"Catch=23,320 t"
mon.27.78ab,KeyPoints,2020,FMSY ,"Catch=34,579 t"
mon.27.78ab,KeyPoints,2020,FMSY Range Upper,Not Appropriate
mon.27.78ab,KeyPoints,2020,Landing Obligation,"From 2019, Area and gear specific derogation*       
"
nep.27.7outfu,KeyPoints,2020,ICES Assessment Category,5 (Landings only)
nep.27.7outfu,KeyPoints,2020,Management Plan,WWMAP
nep.27.7outfu,KeyPoints,2020,Advice Basis,ICES PA approach
nep.27.7outfu,KeyPoints,2020,Ranges,Not available
nep.27.7outfu,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption* 
nep.fu.11,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
nep.fu.11,KeyPoints,2020,Management Plan,WWMAP
nep.fu.11,KeyPoints,2020,Advice Basis,WWMAP
nep.fu.11,KeyPoints,2020,FMSY Range Lower,"Total catch=3,075 t "
nep.fu.11,KeyPoints,2020,FMSY ,"Total catch=3,953 t "
nep.fu.11,KeyPoints,2020,FMSY Range Upper,"Total catch=3,953 t "
nep.fu.11,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.fu.12,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
nep.fu.12,KeyPoints,2020,Management Plan,WWMAP
nep.fu.12,KeyPoints,2020,Advice Basis,WWMAP
nep.fu.12,KeyPoints,2020,FMSY Range Lower,"Total catch=4,703 t "
nep.fu.12,KeyPoints,2020,FMSY ,"Total catch=5,916 t "
nep.fu.12,KeyPoints,2020,FMSY Range Upper,"Total catch=5,916 t "
nep.fu.12,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.fu.14,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
nep.fu.14,KeyPoints,2020,Management Plan,WWMAP
nep.fu.14,KeyPoints,2020,Advice Basis,"WWMAP Catch=1,053 t"
nep.fu.14,KeyPoints,2020,FMSY Range Lower,Catch=871 t
nep.fu.14,KeyPoints,2020,FMSY ,"Catch=1,053 t"
nep.fu.14,KeyPoints,2020,FMSY Range Upper,"Catch=1,053 t"
nep.fu.14,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.fu.15,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
nep.fu.15,KeyPoints,2020,Management Plan,WWMAP
nep.fu.15,KeyPoints,2020,Advice Basis,"WWMAP. Catch=11,691 t"
nep.fu.15,KeyPoints,2020,FMSY Range Lower,"Catch=7,965 t"
nep.fu.15,KeyPoints,2020,FMSY ,"Catch=11,691 t "
nep.fu.15,KeyPoints,2020,FMSY Range Upper,"Catch=11,691 t"
nep.fu.15,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.fu.16,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.16,KeyPoints,2020,Management Plan,WWMAP
nep.fu.16,KeyPoints,2020,Advice Basis,"Management Plan. Catch=3,290 t"
nep.fu.16,KeyPoints,2020,FMSY Range Lower,"Catch=2,653 t"
nep.fu.16,KeyPoints,2020,FMSY ,"Catch=3,290 t"
nep.fu.16,KeyPoints,2020,FMSY Range Upper,"Catch=3,290 t"
nep.fu.16,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.fu.17,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.17,KeyPoints,2020,Management Plan,WWMAP
nep.fu.17,KeyPoints,2020,Advice Basis,Management Plan. Catch=508 t
nep.fu.17,KeyPoints,2020,FMSY Range Lower,Catch=443 t
nep.fu.17,KeyPoints,2020,FMSY ,Catch=508 t
nep.fu.17,KeyPoints,2020,FMSY Range Upper,Catch=508 t
nep.fu.17,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.fu.19,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
nep.fu.19,KeyPoints,2020,Management Plan,WWMAP
nep.fu.19,KeyPoints,2020,Advice Basis,Management Plan. Catch=595 t
nep.fu.19,KeyPoints,2020,FMSY Range Lower,Catch=531 t
nep.fu.19,KeyPoints,2020,FMSY ,Catch=595 t
nep.fu.19,KeyPoints,2020,FMSY Range Upper,Catch=595 t
nep.fu.19,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.fu.2021,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
nep.fu.2021,KeyPoints,2020,Management Plan,WWMAP
nep.fu.2021,KeyPoints,2020,Advice Basis,"Management Plan. Catch=1,170 t"
nep.fu.2021,KeyPoints,2020,FMSY Range Lower,"Catch=1,682 t"
nep.fu.2021,KeyPoints,2020,FMSY ,"Catch=1,710 t"
nep.fu.2021,KeyPoints,2020,FMSY Range Upper,"Catch=1,710 t"
nep.fu.2021,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
nep.fu.22,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment) 
nep.fu.22,KeyPoints,2020,Management Plan,WWMAP
nep.fu.22,KeyPoints,2020,Advice Basis,"Management Plan. Catch=1,560 t"
nep.fu.22,KeyPoints,2020,FMSY Range Lower,"Catch=1,238 t"
nep.fu.22,KeyPoints,2020,FMSY ,"Catch=1,560 t"
nep.fu.22,KeyPoints,2020,FMSY Range Upper,"Catch=1,560 t"
nep.fu.22,KeyPoints,2020,Landing Obligation,From 2016. Gear specific high survivability exemption*
ple.27.6,KeyPoints,2020,ICES Assessment Category,Not Appropriate
ple.27.6,KeyPoints,2020,Management Plan,WWMAP (bycatch)
ple.27.6,KeyPoints,2020,Advice Basis,None. Not Appropriate
ple.27.6,KeyPoints,2020,FMSY Range Lower,Not Appropriate
ple.27.6,KeyPoints,2020,FMSY ,Not Appropriate
ple.27.6,KeyPoints,2020,FMSY Range Upper,Not Appropriate
ple.27.6,KeyPoints,2020,Landing Obligation,No derogations or exemptions
ple.27.7a,KeyPoints,2020,ICES Assessment Category,1 (Quantitative Assessment)
ple.27.7a,KeyPoints,2020,Management Plan,WWMAP (bycatch)
ple.27.7a,KeyPoints,2020,Advice Basis,"ICES MSY approach. Catch=2,846 t"
ple.27.7a,KeyPoints,2020,FMSY Range Lower,Not Appropriate (bycatch)
ple.27.7a,KeyPoints,2020,FMSY ,"Catch=2,846 t "
ple.27.7a,KeyPoints,2020,FMSY Range Upper,Not Appropriate (bycatch)
ple.27.7a,KeyPoints,2020,Landing Obligation,From 2019. High survivability exemption*
